"","GSE45899_MGG4.GBM_vs_Human.embryonic.NSC"
"100885778",0.0561186864775783
"100885781",0.0301290866323474
"100885798",0.0939255060905772
"100885848",0.0421104600694444
"10089",0.0608207910846265
"1009",0.0936226689674028
"10090",0.107115672874976
"10092",0.052404650622981
"10093",0.0409978634413225
"10094",0.0308018077268214
"10095",0.087305349384072
"10096",0.107183434051555
"10097",0.129859667276498
"10098",0.10559593891332
"10099",0.0363932504073997
"100996246",0.0537015627094364
"100996251",0.146680361029453
"100996279",0.0620212251441712
"100996280",0.054304698655222
"100996286",0.107934962829311
"100996295",0.0660741888231993
"100996301",0.0341061527822892
"100996307",0.0367031860747984
"100996342",0.0269766121843088
"100996345",0.0903831179482161
"100996385",0.0743507427558062
"100996425",0.0413174530032379
"100996455",0.0743679942661161
"100996485",0.129857797946689
"100996490",0.0370956857998066
"100996492",0.0420094592001074
"100996511",0.0644752334739174
"100996539",0.0561001754087259
"100996570",0.0959884229131049
"100996579",0.0702416569707491
"100996583",0.0365237726638879
"100996590",0.0439772268049853
"100996597",0.0840858196687012
"100996624",0.0583297523960412
"100996654",0.0416305200904535
"100996671",0.0325019668921324
"100996694",0.0526808990693742
"100996702",0.154417728176267
"100996740",0.116123355398662
"100996902",0.0253799081139822
"101",0.0340846056461992
"1010",0.41042733525466
"10100",0.0465409558608246
"10101",0.0523907956624347
"10102",0.140921083612907
"10103",0.198685768194606
"10105",0.0557327705729022
"101055625",0.0430317915449603
"101056700",0.0462979498332628
"101059948",0.0307597964643983
"10106",0.145649895324538
"101060004",0.0563008998284374
"101060019",0.033826058459869
"101060091",0.115663942491983
"101060200",0.379660587688068
"101060264",0.59924388075541
"101060391",0.0306731575104728
"101060544",0.27444679245156
"101060691",0.24252292193496
"10107",0.0769411545319112
"10109",0.0209950841750517
"10110",0.109583247565134
"10111",0.138095415016465
"10112",0.0399024617176672
"10113",0.0238936624286255
"10114",0.141915248140011
"10116",0.0507026773184516
"10117",0.243606264305845
"1012",0.0654222196482432
"10120",0.0601372661849543
"10121",0.048416189482339
"10123",0.107662774494479
"10124",0.0421842257408792
"101241892",0.0502218936849029
"10125",1.1063770971022
"10126",0.0334550980412171
"10127",0.0293814900580673
"10128",0.0665639574040031
"10129",0.157316972310046
"1013",0.087065527248324
"10130",0.0355794824342024
"10131",0.0211293327755971
"10133",0.0339555606293208
"10134",0.0527334888831313
"10135",0.0862859900815052
"10136",0.0609672515734419
"10137",0.0409659107788462
"10138",0.204280686158481
"10139",0.04605754945406
"1014",0.0570134050485521
"10140",0.127383734305182
"10141",0.0247931992307927
"101410533",0.233516903586669
"101410535",0.227015061459858
"101410538",0.125542608394271
"10142",0.116761915828415
"10143",0.159735646472236
"10144",0.08788537455561
"10146",0.100169475353823
"10147",0.0410532166586331
"10148",0.0358104120051788
"10149",0.0523267865014148
"1015",0.0570291993028637
"10150",0.134582642605333
