"","GSE15209_G144.GBM_vs_Fetal.NSC","GSE15209_G174.AnaOlig_vs_Fetal.NSC"
"5827",-0.1887,-0.6162
"5828",0.2876,-0.15885
"5829",-0.0346,0.29275
"583",0.6332,0.2321
"5830",-0.10595,-0.07725
"5831",0.2719,0.7614
"5832",-0.18895,0.20775
"5833",0.21765,0.2085
"5834",-0.2459,0.6724
"5836",1.3054,1.8484
"5837",-0.2801,-0.1916
"58472",1.2651,1.8333
"58473",-0.0247,-0.7452
"58475",0.00843333333333333,0.0981666666666667
"58476",-0.2967,-0.0114
"58477",0.4773,0.597933333333333
"58478",-0.4025,-0.2608
"58480",-0.098,0.9131
"58483",-0.0165,0.0516
"58484",-0.0251,0.0244
"58485",-0.1126,-0.1273
"58486",-0.5038,-0.58615
"58487",0.245666666666667,-0.20445
"58488",0.771,0.6855
"58489",-0.9412,-0.1424
"58490",0.4457,0.3899
"58491",-0.7277,-0.09475
"58492",0.0961,0.14435
"58493",0.3625,0.09285
"58494",-0.05895,-0.92955
"58495",-0.1998,-0.0737
"58496",0.4078,-0.0014
"58497",-0.105,-0.131775
"58498",-0.245,-0.156
"58499",-1.0841,-1.15135
"585",-0.63765,-0.0415
"58500",-0.3325,-0.2352
"58503",-0.1346,0.0639
"58504",0.3082,0.07
"58506",-0.3508,-0.1391
"58508",0.187775,0.118825
"58509",0.011775,0.08725
"58510",-0.13,0.09275
"58511",-0.061,0.0105
"58512",0.0559,0.0799
"58513",-0.177075,0.1605
"58515",0.2603,0.0186
"58516",-1.62785,-0.4935
"58517",-0.31404,-0.2717
"58524",2.0212,0.2271
"58525",-0.510525,-0.20375
"58526",-0.9127,-0.3167
"58527",0.3727,-0.3351
"58528",-0.6073,-0.4684
"58529",-0.0652,0.0596
"58531",-0.2091,0.0023
"58533",-0.28075,-0.0458
"58538",-0.5768,0.3599
"5858",-0.2878,-0.1845
"5859",-0.3937,-0.2642
"586",0.21265,1.422025
"5860",-1.1723,-0.3809
"5861",0.1568,0.0912
"5862",0.12704,0.1391
"5863",-0.2092,-0.2023
"5864",-0.078,0.3138
"5865",-0.22748,0.88222
"5866",0.2308,0.1952
"5867",-0.5528,-0.6958
"5868",-0.17445,-0.1231
"5869",-0.7229,-0.6777
"587",-0.1674,0.5238
"5870",-0.1838,0.0211
"5871",0.2227,-0.002
"5872",0.0825,-0.0492
"5873",1.05018,0.73154
"5874",1.76013333333333,1.8284
"5875",-0.5286,-0.1851
"5876",-0.172933333333333,-0.0593666666666667
"5877",-0.19685,-0.13725
"5878",-0.25375,-0.00175
"5879",0.0808333333333333,0.150533333333333
"5880",0.83845,0.21105
"5881",-0.47,-0.4381
"5883",-0.06105,0.02935
"5884",0.2135,-0.0673
"5885",0.17095,-0.3261
"5886",0.53135,0.6408
"5887",0.307925,0.133725
"5888",-0.5494,-0.1685
"5889",0.4967,0.2596
"5890",-0.00140000000000001,0.03055
"5891",-0.1538,0.2565
"5892",0.1278,-0.129
"5893",0.11995,0.125925
"5894",0.0363,-0.1246
"5896",-0.0614,0.0326
"5897",0.017,0.0159
"5898",0.4514,0.5755
"58985",-0.0565,0.1293
"58986",-0.12285,-0.00145
"5899",0.13025,0.1806
"59",-1.4904,-1.8947
"590",-0.0829,1.1606
"5900",-0.2101,-0.49175
"5901",-0.15,-0.06285
"5902",-0.07405,-0.1043
"5903",-0.0555333333333333,-0.180233333333333
"5905",-0.2852,-0.0157
"5906",0.048,0.22145
"59067",-0.0023,0.0313
"5908",0.1356,-0.1786
"59082",-0.3266,-0.1036
"59084",1.12695,0.3523
"5909",-0.7976,-0.0527
"5910",-0.14855,0.24855
"5911",-0.833525,-0.30735
"5912",-0.2224,-0.0207
"5913",-0.0607,-0.1263
"5914",-0.19114,-0.05526
"5915",1.20316666666667,0.957033333333333
"5916",0.14305,0.1765
"5918",5.23736666666667,1.05426666666667
"5919",0.8405,0.721
"5920",2.9236,0.4798
"5921",0.2785,0.2868
"5922",0.0151666666666667,0.189333333333333
"5923",-0.10315,-0.030325
"5924",-1.738,-1.8159
"5925",-0.781,-1.0797
"5926",-0.8926,-0.3443
"59269",0.728775,0.0744
"5927",0.23724,-0.12322
"59271",1.5147,0.5135
"59272",-0.1885,0.0566
"59274",-0.812,-0.1345
"59277",1.947,1.3537
"5928",0.0573,-0.36708
"59283",-0.549,-0.11035
"59284",-0.6923,-0.2054
"59285",-0.0814,0.0263
"59286",-0.1089,-0.0476
"5929",0.3943,0.1915
"593",0.0713,0.6356
"5930",0.0652666666666667,-0.163933333333333
"59307",-0.78515,-0.72435
"5931",0.16,0.052
"5932",1.0826,0.3484
"5933",-0.101575,-0.085275
"59335",-0.2704,-0.047
"59336",-0.1905,-0.0396
"59338",0.0602,0.30595
"59339",0.962033333333333,0.2714
"5934",0.39975,0.1692
"59340",-0.0227,0.0318
"59341",-0.1792,0.2413
"59342",1.1361,1.1002
"59343",0.1926,0.0129
"59344",-0.1027,0.04815
"59345",0.271666666666667,0.390333333333333
"59348",-0.3861,-0.0971
"59349",0.293,-0.12895
"5935",-0.3008,-0.37245
"59350",0.0882666666666667,0.7762
"59351",-0.1314,-0.01
"59352",-0.0302,0.1027
"59353",-1.2545,-1.0097
"5936",-0.1624,-0.1976
"5937",2.8445,2.73805
"5939",-0.3581,-0.296033333333333
"594",0.60565,0.34565
"5947",-0.1826,-0.8876
"5948",-0.1061,-0.1074
"594855",-0.05545,0.1194
"5949",-0.1823,-0.1261
"595",0.7488,1.84085
"5950",1.5044,0.2484
"5954",0.6346,0.182
"5955",-0.56155,-0.182
"5957",-0.1022,0.0291
"5959",0.4241,-0.4092
"596",-0.20862,-0.03216
"5961",-0.0362,0.0338
"5962",-0.598475,-0.72015
"5965",-0.1211,0.567475
"5966",1.141925,0.456275
"5967",-0.1378,-0.0461
"5968",0.1711,0.1228
"5969",0.0281,0.0919
"597",0.2806,1.549
"5970",0.0433,-0.0393
"5971",0.7572,0.6828
"5972",-0.0191,0.0114
"5973",-0.2492,0.1562
"5976",-0.12025,-0.01615
"5977",-0.3267,-0.3339
"5978",-0.115,-0.11985
"5979",0.0399333333333333,0.0835666666666667
"598",-0.152133333333333,0.157466666666667
"5980",-0.2408,0.0809
"5981",-0.0435,-0.39385
"5982",0.49795,0.2989
"5983",0.0487333333333333,-0.234
"5984",0.4698,0.0711
"5985",0.20475,-0.2012
"5986",0.2064,0.2495
"5987",-0.473266666666667,-0.0909
"5988",-0.0901,-0.034
"5989",-0.1724,-0.1633
"599",0.0365,0.2058
"5990",-0.177,-0.0491
"5991",-1.17935,-1.206025
"5992",-4.3199,-2.4274
"5993",0.37805,0.35205
"5994",-0.263,-0.16535
"5995",-0.3619,-0.0391
"5996",-0.0966666666666667,-0.0675333333333333
"5997",2.5207,0.5281
"5998",0.0316,0.32025
"5999",0.259233333333333,-0.614933333333333
"6000",1.23175,0.1468
"6001",0.6831,0.449
"6002",-0.828083333333333,-0.3947
"6003",0.294933333333333,0.00903333333333333
"6004",-0.38145,-0.1614
"6005",-0.0644333333333333,-0.037
"6006",0.0703,0.2511
"6007",-0.0761,-0.0337
"6009",0.1948,0.43605
"6010",-0.00435,0.0904
"6011",-0.2161,-0.0409
"6013",-0.2928,-0.2089
"6014",1.8367,1.8257
"6015",-0.3371,-0.12525
"6016",-0.125133333333333,-0.242933333333333
"6017",-0.4069,0.5322
"6018",0.3138,-0.0752
"6019",-0.1327,0.0638
"602",1.08375,0.99065
"60312",0.4137,0.3693
"60313",-0.167,-0.15115
"60314",-0.1152,0.1405
"60343",0.1066,0.0369
"6035",-0.1239,0.0528
"6036",0.231,0.15
"6037",-0.241,-0.0978
"60370",0.1005,0.3955
"6038",-0.3859,1.399
"60385",-0.18945,-0.0368
"60386",0.3694,0.4052
"6039",-0.0642,0.1779
"604",0.51355,1.19805
"60401",-0.5827,-0.2338
"6041",0.93365,1.138
"60412",0.3008,0.51295
"60436",-0.74015,-0.7023
"60437",-0.115233333333333,0.0168
"6045",-0.0715,-0.1169
"6046",-0.0108,-0.2107
"60467",-0.0813,-0.052
"60468",-1.45235,-1.0534
"6047",-0.0177,-0.4157
"60481",0.4108,0.2713
"60482",0.0556,0.1191
"60484",-0.0692,-0.0976
"60485",0.4095,0.127466666666667
"60487",0.4703,0.2376
"60488",-0.4732,0.1434
"60489",1.66505,0.67145
"6049",-0.230333333333333,0.391566666666667
"60490",-0.192,0.2332
"60491",0.2276,-0.2505
"60492",0.0784,0.01775
"60493",-0.1373,-0.0324
"60494",-0.1796,-0.0736
"60495",0.0493,0.0307
"60496",-0.1768,-0.0144
"605",-1.45745,-0.56345
"6050",0.1784,0.3041
"60506",-0.0423,0.0068
"60509",0.01465,-0.47005
"6051",0.25375,0.1274
"60526",-0.292266666666667,-0.4314
"60528",0.1294,0.0407
"60529",-0.3095,-0.1128
"60558",-0.2379,-0.4619
"60559",-0.0692333333333333,0.0138
"60560",0.321666666666667,-0.0163666666666667
"60561",1.2051,1.147
"6059",0.4382,0.30645
"60592",0.0225,-0.0386
"60598",0.2014,0.196
"60625",-0.0224,-0.053
"60626",0.0785,0.0487
"606495",0.33036,0.0904
"606553",-0.1311,0.0331
"60672",-0.1271,0.06775
"60673",0.0878,0.476
"60675",0.1512,0.094
"60676",-0.0309666666666667,0.147366666666667
"60677",0.1261,0.4118
"60678",-0.1997,-0.0778
"60680",-1.438,-0.704333333333333
"60681",-0.1866,0.6412
"60682",-0.2605,-0.2529
"60684",-0.0444,0.14955
"60685",-0.33695,-0.30055
"60686",-0.2987,-0.1357
"607",-0.299,-0.5388
"608",0.1396,0.0237
"6091",0.2368,-0.1178
"6092",-0.595433333333333,-1.46243333333333
"6093",-0.0502,0.1105
"6094",0.4657,0.211
"6095",-0.333383333333333,0.19895
"6096",-0.3818,-0.5018
"6097",0.0303,0.09475
"6098",-0.1369,0.2375
"610",0.20355,0.2935
"6100",-0.2028,0.38
"6101",-9e-04,0.081
"6102",-0.9366,0.1001
"6103",0.2098,0.3665
"611",-0.1065,-0.0185
"6117",0.1569,0.0429333333333333
"6118",-0.0669,-0.166
"6119",1.299,0.7825
"6120",0.5638,0.2645
"6121",-3.3777,-2.6519
"6123",-0.1522,-0.0685
"6124",-0.834766666666667,-0.371933333333333
"6128",-0.1214,-0.1236
"613",-1.0574,-0.9255
"613126",-0.201,-0.0651
"6132",0.4735,-0.0013
"613212",-0.2223,0.0025
"613266",-0.2699,-0.0287
"6133",0.1504,-0.2052
"6134",0.0735,-0.0926
"6135",0.167,-0.2213
"6137",-0.34265,-0.39015
"6138",-0.31825,-0.25795
"6139",0.5967,0.1764
"6141",-0.2645,-0.0127
"6142",-0.1777,-0.0866
"6146",-0.16595,-0.5255
"6147",-0.1077,-0.0607
"6150",-0.058,-0.0451
"6152",0.3605,-0.04395
"6154",0.0184,-0.3273
"6155",0.0499,0.0389
"6156",0.2118,-0.084
"6157",-0.82055,-0.6906
"6158",-0.53085,-0.14095
"6159",0.1369,-0.2177
"6160",-0.2749,-0.58455
"6165",-0.0617,-0.8242
"6167",-0.2512,-0.40195
"6169",0.0496,-0.0214
"617",0.1694,0.1209
"6181",-0.0372,-0.1327
"6182",0.1954,0.3932
"6183",-0.0549,0.5348
"6184",0.5821,0.5234
"6185",-0.0035845,0.0317333333333333
"6188",-0.0224,-0.2288
"6191",-0.2758,-0.3309
"619190",0.132,0.0929
"619207",-0.0638,0.0518
"619208",-0.054,-0.1581
"619279",-0.801916666666667,-0.4541
"619351",-0.0013,0.0934
"6194",-0.302,-0.3175
"619434",0.077,0.0585
"619455",0.2083,0.1059
"6195",0.6661,1.0595
"619568",1.0313,0.3312
"6196",-1.27495,-0.34745
"6197",0.7919,0.94925
"6198",0.5724,0.5561
"6199",0.343,0.1106
"6205",-0.6317,-0.1853
"6207",0.196,-0.0947
"6208",0.1127,0.1928
"6209",0.1136,0.1065
"6210",-1.3979,-1.4737
"6217",-0.15945,0.09015
"6218",-0.2539,-0.09655
"622",0.0444,0.1482
"6223",-0.624966666666667,-0.120666666666667
"6224",-1.0146,-1.146275
"6227",0.3888,0.2781
"6228",-0.00345000000000001,-0.00339999999999999
"6229",0.4021,0.40315
"623",-0.0468,0.5063
"6230",-0.0422,-0.1048
"6233",0.2336,-0.17085
"6234",-0.23,-0.1362
"6235",-1.0338,-0.8668
"6236",0.76065,0.3924
"6237",0.9035,0.9527
"6238",0.5777,0.866033333333333
"6239",-0.1939,-0.072
"624",1.7546,1.0992
"6240",-0.15825,-0.5306
"6241",0.61215,-0.4226
"6242",-0.0219,0.37475
"6247",-0.09575,0.03095
"6249",-0.064925,0.305875
"6251",-0.36765,-0.10135
"6252",-0.35525,-3.1241
"6253",-0.3119,0.25845
"6256",0.0448,-0.14405
"6257",-0.178733333333333,-0.0533333333333333
"6258",-0.323,0.3391
"6259",0.2367,-0.0859333333333333
"6261",-0.3533,0.2729
"6262",0.0116,0.0481
"6263",-0.9063,-0.1874
"627",0.3697,1.23185
"6271",-0.1762,0.5731
"6272",-0.815133333333333,-0.923033333333333
"6273",1.0651,0.4418
"6274",0.2716,0.3419
"6275",0.6225,0.8452
"6276",-0.008,-0.0532
"6277",3.0481,2.5759
"6279",0.0265,1.2604
"6280",-0.023,0.0725
"6281",0.9439,-0.1393
"6282",1.0938,-0.6348
"6283",-0.2148,-0.014
"6284",0.16865,-0.0498
"6285",-1.0621,-0.696
"6286",-0.152,-0.0195
"629",1.23695,0.6268
"6290",-0.0288,-0.0122
"6293",-0.0107,-0.1187
"6294",-0.3905,-0.23275
"6295",-0.0542,0.0097
"6296",0.06605,0.1426
"6297",-1.1485,-1.3286
"6299",-1.93415,-2.9166
"6300",-0.1948,-0.1002
"6301",0.12105,0.21165
"6302",-0.148,1.58155
"63027",0.02185,-0.210725
"6303",0.0408,1.36396666666667
"63035",0.105,0.0981666666666667
"63036",-0.1887,-0.0884
"6304",-0.4606,-0.61535
"6305",-0.4335,-0.2147
"6307",0.6663,0.1621
"6309",-0.03535,0.0434
"631",0.7642,0.111
"6310",-0.294866666666667,-0.8341
"6311",-0.3685,-0.2403
"6314",0.322866666666667,-0.3044
"6315",0.0563,0.0721
"6318",0.05545,-0.01
"6319",-0.271625,0.1036
"6320",-0.0341333333333333,0.1513
"6322",0.8941,1.0674
"6323",-0.2045,-1.40195
"6324",-0.1006,0.2574
"6326",1.0153,-0.05165
"6327",-0.163133333333333,-0.0452333333333333
"6328",-0.0953,-0.5624
"6329",-0.1031,0.1627
"633",2.30366666666667,0.651966666666667
"6330",0.6905,-1.1291
"6331",-0.1278,-0.0729
"6332",0.1687,0.06125
"6334",0.25192,0.07454
"6335",-0.03605,0.126
"6336",0.045,0.0803
"6337",0.0792666666666667,0.0292
"6338",-0.331,-0.2006
"6339",-0.0362,0.055
"634",-0.186525,-0.064975
"6340",-0.1539,-0.2481
"6341",0.3963,0.3173
"6342",0.0886,-0.06885
"6343",0.1349,0.0364
"6344",-0.0431,0.0457
"6345",0.0028,-0.0704
"6346",-0.2208,-0.0066
"6347",3.8806,0.9725
"635",0.0231,0.0289
"6352",0.00146666666666666,0.1472
"6354",0.6139,0.4246
"6355",1.1626,0.6194
"6356",0.8284,0.349
"6357",0.047,0.0885
"636",-0.4771,-0.39365
"6360",0.053,0.0646
"6361",-0.0144,0.0319
"6362",-0.0172,0.0085
"6363",-0.0536,-0.0833
"6364",0.5917,1.0431
"6366",-0.0496,-0.0448
"6367",-0.0084,-0.0398
"6368",-0.1113,-0.047
"6369",-0.0318,4e-04
"637",0.879833333333333,0.148033333333333
"6370",0.003,0.0627
"6372",7.9473,2.3055
"6373",1.7202,0.95665
"6374",4.65216666666667,2.00623333333333
"6375",-0.1236,0.027
"6376",-0.51,-0.681
"638",0.0957,0.238
"6382",2.0317,1.67095
"63826",-0.470266666666667,-0.6355
"63827",-1.32113333333333,-0.1974
"6383",0.876266666666667,0.113433333333333
"6385",0.8265,0.5725
"6386",0.0963,-0.1152
"6387",1.08775,1.6973
"63874",-0.2482,-0.6508
"63875",0.4549,0.4979
"63876",0.4454,0.745433333333333
"63877",-0.306525,-0.360675
"6388",-0.0426,0.083
"63891",0.03675,0.0784
"63892",0.438075,0.274325
"63893",0.2053,0.0461
"63894",-0.29345,-0.06805
"63895",-0.446233333333333,-0.217833333333333
"63897",0.016,-0.134566666666667
"63898",1.0733,0.5847
"63899",0.41375,0.2406
"639",-0.34595,-0.1348
"6390",0.6262,0.4686
"63901",0.7068,-0.0656
"63904",-0.2889,-0.1606
"63905",-0.2791,-0.0027
"63906",-0.167,-0.105
"63908",0.1944,0.7482
"6391",0.106714285714286,0.136928571428571
"63910",-0.2262,-0.0581
"63914",0.1555,-0.0092
"63916",-0.289333333333333,-0.0415
"63917",0.5979,0.9747
"6392",1.0183,0.8015
"63920",-0.3058,-0.1931
"63922",-0.069,-0.2365
"63923",-0.0029,0.2729
"63924",-0.061,0.0271
"63925",-0.0917,-0.05055
"63926",1.3273,0.89325
"63928",-0.0548,0.0048
"63929",0.26635,0.1758
"63931",0.1036,-0.1105
"63932",0.35045,0.43205
"63933",-0.03885,0.04465
"63934",-0.51775,0.376
"63935",-0.193733333333333,-0.191633333333333
"63939",-0.5951,-0.3486
"63940",-0.02155,-0.02715
"63941",-0.0704,0.0107
"63943",-0.1407,-0.064
"63946",0.0228,0.089
"63948",0.1159,3e-04
"63950",0.3538,1.6527
"63951",-0.1491,0.0997
"6396",0.648,0.4711
"63967",0.00540000000000001,-0.070725
"6397",-0.39535,-0.1415
"63970",-0.2079,-0.08475
"63971",0.1517,0.0866333333333334
"63973",-0.1063,-0.0352
"63974",0.006,0.0436
"63976",0.32085,-1.29815
"63977",-0.292975,-0.025625
"63978",-0.0625,-0.0888
"63979",0.7365,0.69075
"6398",1.1028,0.2558
"63982",0.1459,0.2829
"6399",-0.43,0.1297
"640",-0.1337,-0.1367
"6400",0.043075,0.2675
"64002",-0.212,-0.0706
"64005",-0.0276,0.0511
"6401",0.4745,0.148
"6402",1.4101,0.3583
"6403",-0.1424,0.034
"6404",-0.2328,-0.09785
"6405",-0.167866666666667,0.0302
"6406",-0.3196,-0.2378
"64061",-0.0786,0.5757
"64062",0.0801,-0.347933333333333
"64063",0.0577,0.0135
"64065",0.6239,0.6422
"64066",0.0752,0.1857
"64067",0.283275,-0.433825
"6407",-0.2761,-0.1111
"64072",-0.1967,0.12505
"64073",0.1574,-0.0209
"64077",-0.0938,-0.0664
"64078",0.0773,-0.0047
"64080",0.80825,0.24965
"64081",-0.98725,-0.9299
"64083",-0.243,0.0585
"64084",-0.417,0.48295
"64087",-0.1221,0.22095
"64089",0.5472,0.15595
"64091",0.1764,0.2658
"64092",-0.0559,-0.01215
"64093",-3.15835,-1.9393
"64094",0.0154,0.0354
"64096",-0.0879,0.00135
"64097",-0.265125,-0.1061
"64098",-0.06425,0.0287
"641",-0.4162,-0.3061
"64100",0.0038,0.1062
"64101",-1.0939,-0.6396
"64102",-0.0965,-0.0036
"64105",0.2114,0.0177
"64106",0.1699,-0.0017
"64108",1.6368,1.2512
"64109",-0.0494,-0.0391
"64110",-0.2116,-0.1662
"64111",-0.281,0.0022
"64112",-0.8379,-0.2317
"64114",1.3678,0.8917
"64115",0.2687,0.3944
"64116",1.66765,0.8354
"64118",0.6665,0.5685
"64121",0.27875,0.01865
"64122",0.0261,0.0139
"64123",-1.6124,-1.6002
"64127",0.1083,0.5758
"64129",-0.4005,-0.2278
"64130",-0.3832,0.2309
"64131",0.42295,1.1993
"64132",0.3387,0.2656
"641339",0.0072,0.0917
"64135",2.7388,0.8081
"641364",0.0699,0.0384
"641365",-0.0891,0.0653
"64137",-0.1198,-0.1264
"641372",-0.0396,0.0589
"641384",-0.2559,-0.0295
"6414",0.6103,-1.1092
"64145",-0.0834333333333333,-0.199933333333333
"641467",-0.3106,-0.21475
"64147",0.2889,-0.1954
"64149",0.5888,0.5464
"6415",-1.14295,-0.00935
"64150",-0.1286,0.0522
"64151",0.3515,-0.5122
"641515",0.0205,0.0693
"641518",0.01265,0.2071
"6416",-0.1941,-0.4212
"641638",0.3263,-0.3285
"641649",0.0405,-0.1076
"64167",-0.60956,-0.26682
"64168",-0.055,0.3714
"64170",-0.0207,0.0497
"641700",-0.0616,0.0799333333333333
"64172",0.24105,0.02125
"64174",-0.1813,-0.003
"64175",0.4125,0.923
"6418",-0.255733333333333,-0.454166666666667
"64180",-0.0973,-0.0496
"64184",-0.0756,-0.0337
"6419",-0.0438,-0.1725
"641977",0.2678,0.3453
"642",-0.207,0.0078
"64207",-0.346,-0.3392
"64208",2.805,0.8859
"6421",-0.168833333333333,-0.652933333333333
"64210",-0.9465,-0.314
"64211",-0.0773,0.0209
"64215",-0.361566666666667,0.769433333333333
"64216",0.8947,0.578
"64218",0.08975,0.01135
"64219",-0.7626,-0.3344
"6422",-3.20656666666667,-1.1571
"64220",-0.109533333333333,0.1741
"64221",0.3296,0.2791
"64222",0.2839,0.0532
"64223",-0.3172,-0.175
"64224",0.375766666666667,0.618966666666667
"64225",0.422233333333333,0.5764
"642273",-0.3049,-0.2501
"642280",-0.0015,-0.1124
"6423",0.8587,0.94445
"64231",-0.00208,0.05132
"64232",-0.2252,0.0202
"642345",-0.0229,0.1289
"64236",-0.13555,-0.1892
"642394",-0.094,-0.0027
"6424",0.6195,0.42975
"64240",-0.1017,0.0619
"64241",-0.1533,-0.0796
"642426",0.0117,0.086
"642475",0.0828,-0.0907
"6425",-0.0246,-0.0051
"642587",-0.2024,0.0688
"642597",-0.1159,-0.0808
"6426",-0.01468,-0.24278
"642636",-0.0873,0.02185
"6427",0.0812666666666667,-0.5347
"642757",0.0107,0.0015
"642776",0.0117,-0.0108
"6428",-0.2914,-0.5646
"64282",0.40025,-0.1949
"642826",-0.1151,-0.0818
"64283",0.2754,0.278
"64284",-0.133,0.1287
"64285",-0.0327,0.64585
"642852",-0.04705,0.126383333333333
"642864",-0.2672,-0.1266
"64288",0.0634,-0.8831
"6429",0.1844,0.1189
"642924",0.0269,0.01605
"642938",-0.6763,1.373
"642946",0.9811,0.2446
"642968",0.0532,0.0187
"642976",-0.0822,-0.1336
"642987",-0.4549,-0.4955
"643",-0.1594,-0.0024
"6430",-0.30015,-0.3176
"643008",-0.202,0.304
"643037",-0.0181,-0.0948
"6431",-0.53135,-0.86145
"643155",0.1067,0.1771
"643160",-0.1275,0.0536
"64318",0.1507,0.3562
"643180",0.4973,0.5924
"64319",-0.1976,-0.01405
"6432",-0.0162,-0.46055
"64320",-0.0269,-0.1142
"643201",0.744,0.04995
"64321",0.04455,0.0102
"643236",-0.0885,-0.00765
"64324",0.0624,0.08385
"643246",0.1468,0.0033
"64326",-0.18075,-0.42355
"64327",0.03475,0.11705
"64328",-0.231,0.11335
"6433",-0.00603333333333333,0.0863333333333333
"64332",2.1285,0.71895
"64333",-0.104433333333333,0.112466666666667
"643332",-0.2799,-0.0516
"643338",-0.4935,-0.28085
"643355",-0.2233,-0.0593
"643365",-0.1103,0.0597
"6434",-0.1219,-0.4977
"643401",-0.1213,0.0716
"64342",0.3253,0.0693
"64343",0.41796,0.20372
"64344",-0.08036,0.00246
"643529",0.0781,0.3768
"64359",-1.8677,-0.7825
"643641",0.2488,0.2295
"643650",-0.0088,0.0336
"643677",-0.0359,-0.07365
"643711",-0.01285,0.0438
"643714",0.0965,-0.0326
"643733",1.9366,0.6822
"64374",0.0498,0.3054
"643749",-0.44815,-0.266175
"64375",-0.3388,-0.541175
"64376",-0.3468,-0.25755
"64377",-0.2347,0.1225
"643783",0.2342,0.1694
"643836",-0.574,-0.3609
"643837",-0.154733333333333,0.0601666666666667
"64386",0.00285,0.01985
"643866",-0.1514,-0.024
"64388",-0.0758,0.0540666666666667
"6439",-0.1217,-0.0823666666666667
"643911",0.35325,0.1165
"64393",-1.64362,-0.83844
"64395",0.3441,0.0615
"64397",-0.95505,0.3369
"643977",1.2697,0.1115
"64398",-0.8145,-0.67565
"643988",-0.5898,-0.5691
"64399",-0.021275,0.285725
"644",0.324633333333333,0.477466666666667
"6440",-0.144,-0.05444
"64400",-0.26225,-0.3736
"64403",-0.28775,-0.2514
"64405",-0.2866,-0.1406
"64407",-0.0108,-0.0917
"64409",-2.8497,-2.9707
"644096",-0.40935,0.24955
"6441",-0.2227,-0.0127
"64410",-1.5233,-0.8466
"64411",0.5299,0.52635
"64412",-0.0463,0.0247
"644135",-0.1157,0.0901
"644139",-0.8729,-0.8225
"644150",0.0703666666666667,0.0226
"64417",0.2837,0.62115
"64418",0.88685,0.6997
"644186",0.9692,0.0539
"64419",0.0858,-0.0331
"6442",-0.2867,0.0994
"64420",-0.4684,-0.2308
"64421",-0.18884,-0.30352
"64422",0.6018,0.2287
"64423",-0.19245,0.0222
"644242",0.7994,0.6949
"644246",-0.3274,-0.6925
"64425",0.5967,0.2616
"64426",-0.041,0.1443
"64427",-0.1119,-0.1162
"64428",-0.1506,-0.0868
"64429",-0.1508,-0.4491
"6443",-0.318925,-0.294925
"64430",-0.212633333333333,-0.161233333333333
"64431",0.0051,0.1526
"64432",0.14385,0.195725
"64434",0.8056,0.48385
"644353",-1.1328,-0.8001
"6444",-0.0869333333333333,0.818316666666667
"64446",0.07165,0.0199
"6445",1.7282,0.268
"644538",0.5334,0.4953
"6446",2.2627,2.5601
"644656",-0.0288,-0.0354
"644660",0.0069,-0.008
"644714",0.0115,-0.0179
"64478",-0.27588,-0.1183
"644794",0.22515,0.0862
"6448",0.2644,0.2995
"644809",-0.0083,-0.0045
"644815",0.0693,0.0529
"644844",-0.0398,0.0415
"644873",0.412675,0.144475
"644890",0.2638,0.0835
"6449",-0.2311,0.0781
"644903",0.0914,0.0664
"644943",2.1331,-0.5091
"644962",-0.1347,-0.1906
"644997",-0.1435,-0.0102
"645",1.7311,1.0476
"645027",-0.0934,-0.0973
"64506",0.30015,0.36095
"6451",-0.5061,-0.3826
"645158",0.1918,0.1764
"64518",0.0869,0.2477
"645188",0.0537,0.0842
"645191",-0.1877,0.0955
"6452",-0.00410000000000001,-0.2315
"645212",-0.3403,0.1068
"645249",-0.0098,0.2851
"6453",-0.592314285714286,-0.437828571428571
"645323",-0.2118,-2.2095
"645355",-0.085,0.0789
"645369",-0.244,-0.8912
"645431",-0.2333,-0.2697
"645485",-0.2525,0.0738
"6455",-0.1185,-0.0959
"645513",-0.0805,-0.2399
"645591",-0.02065,0.12445
"6456",-1.3353,-1.0483
"645638",0.0435,0.6197
"645644",-0.0301,-0.15365
"645676",-0.019,0.22
"645687",0.3545,0.3435
"6457",-0.2737,-0.0241
"64577",0.4474,0.2729
"64579",-0.02,0.0736
"6458",-0.3086,-0.2109
"64581",-0.07206,0.05576
"64582",-0.0184333333333333,0.00960000000000001
"645832",-0.1309,-0.0656
"64593",0.0864,0.0151
"64595",-0.4137,-0.7242
"645974",-0.106,0.0222
"64598",0.0389,0.1057
"64599",-0.0559,-0.0806
"646",-0.0836,-0.0384
"64600",-0.0103,-0.0575
"64601",-0.303,0.0982
"646023",-0.05015,0.0256
"646074",0.005,0.0077
"6461",0.274275,-0.268775
"646113",0.06105,0.31995
"646168",0.0917,0.07215
"6462",-0.1119,0.0607
"646241",0.0673,0.0929
"646268",-0.0019,0.02155
"646282",-0.1728,-0.0427
"6464",0.64115,0.7083
"64641",-0.1098,0.96355
"64645",0.2426,0.1048
"646450",0.1112,0.1279
"64651",-0.2259,0.2774
"646522",0.1218,0.0229
"646576",0.134,-0.0758
"646600",-0.0921333333333333,-0.0528666666666667
"646627",-0.113,0.0866
"646658",0.0519,-0.0574
"646736",0.0262,0.0366
"6468",1.0369,1.1124
"64682",0.11715,0.03225
"64689",-0.105,0.0441
"6469",-0.13235,0.1369
"646903",-0.1105,-0.3755
"64693",-0.0919,0.012
"646962",0.3657,0.2612
