"","GSE75147_G166.GBM_vs_Fetal.NSC","GSE75147_GSC-0827.GBM_vs_Fetal.NSC"
"595",0.0283759193026976,0.0228939942076701
"596",0.0833117974027685,0.0719038973360347
"597",0.552750939868144,0.366462007097727
"598",0.109373558468182,0.0826240900595819
"599",0.0443561666042666,0.0396029801242544
"602",0.154728224870884,0.137955653341797
"604",0.0740976124559403,0.0600077145223518
"605",0.0770327881780892,0.0780257847946632
"606",1.16520766682976,0.724867120239249
"607",0.0413049898627596,0.0367198974464686
"610",0.124785398502839,0.11552178578452
"613",0.04487247041426,0.0436822734623752
"617",0.0918893376628188,0.088222221670468
"618",0.436067668855529,0.354510094907528
"622",0.144966617308137,0.101060892853615
"624",0.886687746764609,0.712924832076344
"627",0.287023821906266,0.061280866914892
"629",0.933296000833566,0.186853978303134
"631",0.122654645591482,0.117398860956572
"632",1.58354111206119,1.6143989404894
"633",0.114978324787486,0.147525132404725
"634",0.536591022640353,0.510715052138076
"636",0.0750783503063252,0.0543231443881614
"637",0.0520325793914779,0.049388489273525
"638",0.843454606945298,0.731899304664284
"639",0.12033093113555,0.0749009640354496
"641",0.116758793926918,0.111374147778474
"642",0.0455823473750077,0.0410832352444233
"644",0.0398924731669085,0.0334694550174575
"645",0.291457271499506,0.226859375971678
"648",0.0645712625843137,0.0584959378593051
"649",0.0602033019891466,0.0540141206850305
"650",0.274935315137822,0.213538270923743
"652",1.43331113801782,0.640562299648727
"653",0.169479746483225,0.455681977046014
"654",0.86953278848838,0.332486662003412
"655",0.0426344778690014,0.372570395664164
"656",0.534062870338695,0.5417659030228
"657",0.0369574194575282,0.0327787440113018
"658",0.0887002046406005,0.0961580249757842
"659",0.059784538992558,0.0474642882048944
"661",0.0541315559762444,0.0530410128849073
"662",0.117334635694881,0.0998567134202104
"663",0.0359908852070248,0.0307089820794578
"664",0.151468646908496,0.126272709436627
"665",0.0392875970414756,0.0299964237985292
"666",0.101891126217107,0.122856046293785
"667",0.0962843315698805,0.0734327609713394
"668",0.442623099906733,0.449906368762048
"669",0.0580674571515931,0.0450637161924937
"670",0.0758362812034906,0.0757220484340343
"672",0.126471851642701,0.114546717233442
"673",0.0389827648262425,0.0337950617034094
"675",0.0822416731062117,0.0712039757582368
"677",0.105413092765712,0.0808402002416222
"678",0.0548388928578572,0.0456984593739528
"682",0.0326149902307217,0.0281384486249506
"683",0.328316385387891,0.183444364701584
"684",0.274416930846338,0.251810842712879
"685",0.783414098132093,0.310808558040194
"686",0.0790498357831393,0.0614558752068234
"687",0.233252726027689,0.176501054493873
"688",0.184071482486109,0.0591409110126776
"689",0.0267551140095429,0.023421025795359
"694",0.0409695706825629,0.0348581476185106
"695",0.633490991404636,0.675913034330833
"696",2.18004510830921,1.54968495338733
"699",0.0653432831397063,0.0570027526856743
"701",0.0579195805304887,0.0512101798492567
"705",0.0894433519876026,0.0847793579798466
"706",0.18715571691746,0.180018602871573
"708",0.044002253447113,0.0427040789321354
"710",0.146932585239442,0.437220915909227
"715",0.166745603842346,0.0539006785116299
"716",0.142725983006525,0.10807325530679
"717",0.236581932579352,0.134927204186796
"718",0.389698242967293,0.0859186172373429
"719",0.390142986527434,0.190600292956415
"720",0.825810769331165,1.43926102810022
"726",0.0708635983863499,0.088869236064924
"727",0.197653520220832,0.136839844008196
"728",0.328474921226626,0.267863453964668
"733",0.925355829164618,0.738798608498131
"734",0.0575797332685327,0.0473876625480124
"738",0.0986566592884138,0.0887585493629085
"740",0.0583993323386223,0.0475743179906222
"741",0.237189001196566,0.226444439005432
"745",0.648783330524938,0.708601225962364
"746",0.0554313327177593,0.0484962749270628
"747",0.112003622845829,0.121047525263531
"750",0.29453073566918,0.316138279442465
"752",0.33310126590716,0.262786008802419
"753",0.430030993209872,0.518791466854092
"754",0.0385108713170096,0.0326984284018317
"755",0.14550948681029,0.138093936347784
"757",0.0678252873676852,0.0598480816599551
"760",0.327488937793121,0.322923408313996
"761",0.723130588261703,0.230151807629835
"762",0.35809688243475,0.326810486780727
"766",1.38036155965332,1.05952513530574
"767",0.558842363630571,0.279108212001564
"770",0.197603922306642,0.187369676235188
"771",0.183684584608751,0.18337595444136
"773",0.158118142828534,0.154729448872805
"774",0.272822183402727,0.516124175492096
"775",0.485221861399285,0.427931553251673
"777",0.792961194327519,1.01824385204647
"778",0.850763617057371,0.709711438053784
"780",0.111802065889458,0.0990130569941977
"781",0.131923319047949,0.0848325846257655
"782",0.1274204416,0.114275282346799
"783",0.148118280264649,0.188290365858898
"784",0.074867356313445,0.0567183154268075
"785",0.186091181415086,0.19140625
"786",0.853360801011178,0.623497938650455
"788",0.101207661539016,0.0842308779467466
"790",0.0394289852828391,0.0388811743701646
"793",0.270272769728162,0.116173591758615
"794",0.659188416364875,0.879294283315935
"800",0.0238375715355927,0.0183077200214064
"801",0.0218679316930531,0.0198385896480986
"805",0.0335039656269914,0.0282091897163256
"808",0.0307492049369097,0.0247482157463869
"811",0.0459538281114814,0.0392683737288608
"813",0.0232487513323154,0.020069484029206
"814",0.139809908461206,0.0822666907036837
"815",0.137773374068864,0.223194266085289
"816",0.566609292915915,0.631452707957922
"817",0.0574319365954176,0.0500582104899967
"818",0.0625486192124754,0.0553140012475832
"819",0.0481393186794376,0.0431178248938152
"821",0.0318974085508925,0.0270781877206179
"822",0.119462068618507,0.0498195608556827
"823",0.0530602744276969,0.0430389081974664
"824",0.0262298313591856,0.0209483001122436
"825",0.227908038816592,0.200501070125772
"826",0.0289713350836247,0.0231154371517575
"828",0.41019402965246,0.303088716378678
"829",0.0386073382152366,0.0300191302414349
"830",0.0316163287060731,0.0274830729960817
"831",0.0377346863387356,0.0249928198299346
"832",0.0295733003666889,0.0231154371517576
"833",0.0601133825358813,0.0474173511912814
"834",0.445425717747411,0.0727665942577822
"835",0.0446854894380069,0.0408738666755575
"836",0.0466491026499365,0.0419783489035634
"837",0.490748476890109,0.0400748224434409
"838",1.02853917979657,0.756182644276756
"839",0.107509780979579,0.0613577875272967
"840",0.0572895776290944,0.046481023970602
"841",0.056810207288076,0.0478707395612242
"842",0.0923740710246279,0.0687850648045948
"843",0.930460587165032,0.395008538009964
"844",0.365983799433656,0.460790222131168
"845",0.985641804008964,0.377720205940125
"847",0.0840490849347722,0.0681708324183911
"857",0.0590018605837995,0.0305478405749101
"858",0.0545522146083015,0.0273103653476089
"860",0.283407667387562,0.0538634355356848
"861",0.0581991366639893,0.043533076649647
"862",0.493962044313954,0.0805534746444994
"863",0.803644267293289,0.59022710731617
"864",0.79104155423892,0.683753668224478
"865",0.0543736140342856,0.0492096310481697
"867",0.0300887197927404,0.02585950367546
"868",0.0504714917951716,0.0430480692774314
"869",0.804321947365871,1.22826613433889
"871",0.029125372394995,0.0248551835010809
"873",0.0478090686998309,0.0410768204488716
"874",0.175449870763301,0.103633386091036
"875",0.101118164996861,0.0929089972503509
"881",0.228412252873899,0.280282341550248
"883",0.226793382140152,0.189940819840727
"889",0.0454982188485792,0.041007741177032
"890",0.0664507282061396,0.0563013076120608
"891",0.0606022712048855,0.0524257297171468
"892",0.0442798327547395,0.0373925304650989
"894",0.072847875558327,0.254810119717369
"896",0.0905302308774602,0.073538532073165
"898",0.106919379634084,0.098363685658028
"899",0.0427037815653899,0.039790318662382
"900",0.0404834514263538,0.0372959039020687
"901",0.0593916514268392,0.0438164093607751
"902",0.0584275396282868,0.0535971847753171
"904",0.0383624633303709,0.0339297264451079
"905",0.0549301492446219,0.0487715337043081
"908",0.0383991890429088,0.0341013786158471
"912",0.955556061839957,0.735843071044488
"919",1.62317793250204,1.59948096885813
"920",0.433668414542057,0.765102725027985
"921",0.671561922649001,0.7527316554587
"922",0.955098953322741,0.831226889871368
"924",0.909357665181304,0.862137398295999
"925",0.865828994264963,0.791994678057491
"928",0.0889511049267025,0.0815239601803969
"929",1.91503017751479,1.39546995614672
"933",1.10162273725375,1.04433189513629
"939",0.400980255500489,0.352030898151623
"941",0.83469954163696,0.792954518301814
"943",1.08409462031881,1.22941794469267
"945",0.672522992059079,0.825262631634047
"947",0.300469612057209,0.0370344240743229
"948",0.660410775309041,0.434259449330623
"949",0.0526440395595885,0.0494714074692151
"950",0.0396598207467947,0.0332327602002621
"951",0.140925106619273,0.154625279428917
"952",0.601974863580311,0.161259707145403
"953",0.0851831088300613,0.0896356279043985
"954",0.689152713842706,0.421529373474462
"955",0.0497218265035864,0.0431057679261539
"956",1.68494883489617,0.690455679419462
"957",0.104771778284654,0.101886613223371
"958",0.0922817232287723,0.424647227537276
"960",0.0907836997727566,0.0657164170933825
"961",0.0436290041700601,0.033136501713626
"963",0.971038255985044,0.827724243811782
"965",0.13612590435872,0.110084901475627
"966",0.0451491862289045,0.033347644259513
"967",0.0387775718797899,0.0304495607346445
"968",0.167889397048684,0.108709357916631
"970",0.0671918030204177,0.0420541269382015
"971",0.864677936333502,0.736547982819376
"972",0.378607204874708,0.120759196029299
"973",1.09929357981439,1.14043139360334
"975",0.0398816193440461,0.0344116173354503
"976",0.0672702093042991,0.0605602928128632
"977",0.0478791475498852,0.035924140213782
"978",1.20892648550026,1.04926884704652
"983",0.119677223835142,0.0975023192476183
"984",0.043738960337922,0.0366560547355965
"987",0.13847241192278,0.110098555397111
"988",0.0510883843122537,0.043724539840431
"989",0.040671706465632,0.0334541065217795
"990",0.145695817649797,0.127039808231975
"991",0.120117255056716,0.0981877554302269
"993",0.103650843382658,0.0951553782366747
"994",0.0451142083388447,0.0397068840022779
"995",0.0857504182509112,0.0693488857475353
"996",0.0395088829244771,0.0330789508729218
"997",0.0783790276199694,0.0688531693013021
"998",0.0326261377880499,0.0251138438469095
"999",0.549634082282445,0.194811790283521
"1000",0.0269963271321918,0.0244857547289754
"1001",0.951063611454552,0.124280061294403
"1002",0.1240002190253,0.112605137201821
"1003",0.178304298827513,0.116842363147245
"1004",0.09349882215871,0.110741522818672
"1006",1.039600153787,0.785530766611824
"1008",0.579423794298114,0.0794120221079085
"1009",0.117758525088346,0.0530884240775032
"1010",1.15730926092583,0.638505768575063
"1012",0.476130028997332,0.051144051157481
"1013",0.353673350036018,0.455541256950046
"1016",0.553881363600358,0.228016742938814
"1017",0.0572274895925515,0.0493932245854787
"1018",0.122387234688834,0.122350746282513
"1019",0.0295592608751993,0.0270112143273509
"1020",0.0757636882175162,0.0741304164220528
"1021",0.0540828369837156,0.0283536765842016
"1022",0.0686998370161049,0.0618027942976618
"1024",0.0777125103714798,0.072349102102983
"1025",0.0601040582726327,0.051671643044654
"1026",0.0562353755225105,0.0499235332667791
"1027",0.049229205880655,0.0413311184272819
"1028",0.35739449386966,0.323777891540028
"1029",0.28817260114759,0.210416505046786
"1030",0.155821215443263,0.0647200216726518
"1031",0.0812038650019037,0.0496456490207097
"1032",0.128923559978246,0.0758974932653981
"1033",0.0831588345942416,0.0566340929111621
"1036",0.451744995677913,0.0536696403903787
"1038",0.327827168250907,0.328656613241992
"1039",0.0605912114164266,0.0599554783957794
"1040",0.661439426992837,0.147758756725133
"1041",0.639443840999539,0.469116076273279
"1047",0.093009500254762,0.0573017162090861
"1050",0.363937689762777,0.416819815383218
"1051",0.269268285935564,0.249133904062739
"1052",0.144832781934728,0.13696335318517
"1054",0.0461879155725578,0.0371465458575972
"1056",0.24010422461175,0.254135579143925
"1058",0.0772597675304085,0.0668664758077458
"1059",0.038674920047556,0.0346948355858354
"1060",0.0673526077097506,0.0567519306874671
"1062",0.0646313847715903,0.0513977328411004
"1063",0.0487693818779781,0.0430921369786427
"1066",1.46596213017751,1.04482885346416
"1069",0.0414630916968598,0.0362209246565596
"1070",0.0864132505235969,0.0765963894495676
"1072",0.0246303142520117,0.0210949742670165
"1073",0.035118951639835,0.0289903240303546
"1075",0.0336509098674047,0.0272477853649042
"1101",0.560272916424232,0.465450835309347
"1102",0.130205052097774,0.0996975007951928
"1104",0.0642687596500999,0.0572563208915192
"1105",0.0330078798688106,0.0292737446782861
"1106",0.0484526248987106,0.0393136081809403
"1107",0.052397016629539,0.0411725763624802
"1108",0.0240416019809898,0.0216609765727387
"1111",0.0682010787329363,0.0563065256975026
"1112",0.0608164821671743,0.0446334089003825
"1113",0.700826374355025,0.955123210429909
"1114",0.331012010666702,0.377215347506539
"1116",1.58858675868746,2.00402296045581
"1117",0.514829609947046,0.864062402977776
"1119",0.0869819882692829,0.0687220982553258
"1120",0.0860019023536376,0.0836743639671446
"1121",0.0469207384076983,0.0422838428798078
"1122",0.0859183041821169,0.0808436717149965
"1123",0.0385962082418198,0.0265534786368341
"1124",0.141099451924191,0.104974315018578
"1128",0.661533301774623,0.883893790693712
"1130",0.0693913699002188,0.0557139732094287
"1131",0.0925366836329461,0.0878788343576716
"1132",0.339132909049036,0.266802131001981
"1133",0.455073680054734,0.468726614889459
"1134",0.764543727949466,0.122952969614816
"1136",0.333400009499104,0.404014944839566
"1138",0.150225346601933,0.169363905325444
"1139",0.399894296657905,0.18642364602994
"1140",0.092036648978801,0.0520300990363712
"1141",0.369318990946322,0.405054941708356
"1143",0.626383593183641,0.822834837873536
"1145",0.85901249256395,0.71677518913019
"1146",0.496305738190655,0.761294810301215
"1147",0.0557929094948969,0.0509365626624111
"1152",0.0714442610659937,0.0666618196381826
"1153",0.0547445458553425,0.0465549676616286
"1154",0.262091163063897,0.282791025937049
"1155",0.0477247907026495,0.0429918558715674
"1159",0.870457123813503,0.939585807202565
"1160",0.134911188152052,0.133719518825738
"1161",0.0723930824636224,0.0696790972231912
"1163",0.068726446994873,0.058833413489387
"1164",0.0770061237604011,0.0669732033705154
"1173",0.0241967149168395,0.0203997953201472
