"","GSE75147_G166.GBM_vs_Fetal.NSC","GSE75147_GSC-0827.GBM_vs_Fetal.NSC"
"156",0.219054307116105,0.208448014379599
"157",0.50880985131329,0.463926317584854
"158",0.228921836002711,0.227524429967427
"159",0.253012048192771,0.235328707514995
"160",0.199047693388494,0.182824397519429
"161",0.215161234893178,0.193476318141198
"162",0.183921481690481,0.173896215200022
"163",0.160096648619625,0.147388657481576
"164",0.164809947010473,0.154832863471607
"165",0.27158348617949,0.39990431137886
"166",0.204079453225117,0.185524615203854
"172",0.264730363942265,0.262196480285141
"174",0.914531754574812,0.584557623245184
"175",0.338565851653996,0.294327390599676
"177",0.418461538461538,0.407638633859714
"178",0.282386425437801,0.247389005888168
"182",0.166389004581424,0.154218129177319
"183",1.00102022771483,1.24405458089669
"185",0.542635206167504,0.35684770716266
"187",0.936894449791466,1.06118764845606
"191",0.242500292438083,0.237164768552535
"196",0.289663129906941,0.236991485335856
"197",0.964275823871504,0.861189615511009
"202",0.304738667009118,0.284388465362943
"203",0.251382266038674,0.244670991658943
"204",0.188495575221239,0.17234198449732
"205",0.705878303964758,0.642796691146359
"207",0.175173763181544,0.167406913259484
"208",0.217744916820702,0.200538977257789
"210",0.277777777777778,0.248045042227088
"211",0.260750228728271,0.239978748837827
"213",1.10508219619641,0.879292707876662
"214",0.197624657755463,0.148542700570634
"215",0.323201856148492,0.286584549471147
"216",0.730487976374631,0.251178739819974
"217",0.291565439481717,0.248694088777667
"218",0.793368467281511,0.574059189769551
"219",0.252498913515863,0.253209138514296
"220",0.518422903063787,0.303228869895537
"221",0.423833695914914,0.375976199330606
"223",0.191740412979351,0.181330438827725
"224",0.263978278358809,0.245441159814248
"225",0.493188461750593,0.486666295512749
"226",0.213647508623197,0.198332402684056
"229",0.950777202072539,0.989610827202785
"230",0.470763820739287,0.432759537923697
"231",0.189845495334823,0.179372962779318
"238",0.966447462630669,1.06024021018391
"239",0.454857142857143,0.434349355216882
"240",0.583694638054991,0.724728461721559
"241",1.19047619047619,1.15501319261214
"242",0.934466557333452,1.08667898538552
"245",1.11317829457364,0.989604519774011
"247",1.00610775830728,0.984146456544305
"249",0.707792413902555,0.845834190495783
"257",0.390800848148752,0.361207025972076
"259",1.00322778973255,0.95726223867218
"262",0.202390889577868,0.194700897938535
"265",0.982565274427658,0.85608642531027
"267",0.169568263892632,0.159051415721149
"268",0.679947739743925,0.709097019941743
"271",0.217936083345065,0.204740224959829
"272",0.608827418999339,0.421765150194643
"273",0.790027759982917,0.422605375413895
"274",0.215625604331851,0.20557672324212
"275",0.586652269612525,0.474731549343787
"280",0.499649209182104,0.32108096914475
"283",0.464666021297193,0.415779743166941
"284",0.516633809758502,0.453469376056863
"285",0.625232046008809,0.649502887161898
"286",0.223600580738829,0.24200056796793
"287",0.202956319548248,0.204598693625629
"288",0.530098244296067,0.288941048643227
"290",0.557219785519094,0.465470984226819
"291",0.234740484429066,0.209170288578253
"292",0.17313401084928,0.162503187385357
"293",0.265281160814159,0.25425774258285
"301",0.183893103391532,0.160662332531159
"302",0.215025767661585,0.182558534102477
"303",0.616212205527731,0.568437783832879
"304",0.76499956711206,0.518206030443827
"306",1.26405144694534,0.441443545796958
"307",0.300637552573846,0.19846433672286
"308",0.182321040596256,0.152410435875003
"309",0.189655172413793,0.187931145638579
"310",0.19652978025256,0.177407126611069
"311",0.22839607927672,0.199367366663738
"312",0.953552212583727,0.75383714880333
"313",1.2289140393425,0.92042515612187
"314",0.616007054307796,0.626917661009412
"316",0.849986194312057,0.415272968393133
"317",0.235834694786871,0.208803240994197
"318",0.264797507788162,0.253134962805526
"319",1.11159504452187,1.09443231441048
"320",0.444563055991627,0.369724578489894
"321",0.516237871214349,0.522764583561344
"322",0.23638107739688,0.227418013047857
"323",0.17675826734979,0.1593867120954
"324",0.210564486885048,0.201223919433335
"327",0.339563161450124,0.315769081751259
"328",0.18659999210952,0.182727468272747
"329",0.208673629652898,0.181043506705921
"330",0.499106504646176,0.268018401772023
"331",0.190371782650143,0.173024932412136
"332",0.280280966249786,0.258974315902639
"333",0.231415676713182,0.218157851375844
"334",0.178752931978108,0.16388064364943
"335",0.959137216852633,1.08555858310627
"341",0.522751621088244,0.57624930850083
"347",0.66160731659856,0.559740964263918
"348",0.651413712714448,0.572079940784604
"351",0.170590792190387,0.157776804366871
"353",0.255092259765157,0.255947539650264
"355",0.242270632593213,0.240080989100935
"357",0.257843445457403,0.242633144092998
"358",0.449992502624082,0.443914551474066
"359",1.35762649267512,1.0461780467646
"360",0.734924068978554,0.722606048893613
"361",0.851634784968118,0.90096988259316
"362",1.36455773955774,1.08867632578422
"363",1.16763466938984,1.12126740008981
"367",0.219357565511412,0.207187047518757
"368",0.67709066591581,0.486139950166113
